id,nom,genre,freq
13725,taquet,m,2090
13726,cokerie,f,2089
13727,condottiere,m,2089
13728,observance,f,2089
13729,protéase,f,2089
13730,topicalisation,f,2089
13731,bifteck,m,2088
13732,implicite,m,2088
13733,lisse,m,2088
13734,sursaturation,f,2088
13735,cottage,m,2087
13736,dermatose,f,2087
13737,scapulaire,m,2087
13738,socius,m,2087
13739,trouvais,f,2087
13740,kimono,m,2086
13741,maquerelle,f,2086
13742,realización,f,2086
13743,recenseur,m,2086
13744,historicisme,m,2085
13745,média,f,2085
13746,patrilinéarité,f,2085
13747,arrosage,m,2084
13748,classificateur,m,2084
13749,shampooing,m,2084
13750,charnel,m,2083
13751,excommunication,f,2083
13752,visite,m,2083
13753,canoniste,m,2082
13754,créationnisme,m,2082
13755,ris,m,2082
13756,abrogation,f,2081
13757,modélisateur,m,2081
13758,pédophile,m,2081
13759,quinzième,m,2081
13760,stomie,f,2081
13761,démonstrateur,m,2080
13762,jeta,f,2080
13763,savonnette,f,2080
13764,trappeur,m,2080
13765,trempage,m,2080
13766,enseñanza,f,2079
13767,hypoxie,f,2079
13768,polymérase,f,2079
13769,país,m,2078
13770,sinologie,f,2077
13771,élixir,m,2077
13772,charpenterie,f,2076
13773,lubrifiant,m,2076
13774,pesticide,m,2076
13775,prône,m,2076
13776,tantrisme,m,2076
13777,géranium,m,2075
13778,couveuse,f,2074
13779,tryptique,m,2074
13780,boursouflure,f,2073
13781,auditorium,m,2072
13782,râpe,f,2072
13783,onomatopée,f,2071
13784,oratorio,m,2071
13785,pruderie,f,2071
13786,prédictibilité,f,2071
13787,regarda,f,2071
13788,integración,f,2070
13789,interrelation,f,2070
13790,intubation,f,2070
13791,casuel,m,2069
13792,cardinalité,f,2068
13793,consumation,f,2068
13794,entropie,f,2068
13795,imperméable,m,2068
13796,nonsens,m,2068
13797,perchoir,m,2068
13798,précède,m,2068
13799,soprano,m,2068
13800,étatisation,f,2068
13801,concevoir,f,2067
13802,hase,f,2067
13803,pcf,m,2067
13804,satellisation,f,2067
13805,capitulaire,m,2066
13806,trithérapie,f,2066
13807,commensurabilité,f,2065
13808,dicible,m,2065
13809,monocristal,m,2065
13810,antiseptique,m,2064
13811,goéland,m,2064
13812,panislamisme,m,2064
13813,reforestation,f,2064
13814,camarilla,f,2063
13815,décadi,m,2063
13816,testatrice,f,2063
13817,crítica,f,2062
13818,cégep,m,2062
13819,répétiteur,m,2062
13820,démos,m,2061
13821,quadruple,m,2061
13822,romarin,m,2061
13823,référencement,m,2061
13824,sémanalyse,f,2061
13825,zouave,m,2061
13826,irresponsabilité,f,2060
13827,microanalyse,f,2060
13828,vocalisme,m,2060
13829,traducción,f,2059
13830,wharf,m,2059
13831,chai,m,2058
13832,veue,f,2058
13833,ferai,f,2057
13834,foret,m,2057
13835,peroxyde,m,2057
13836,coronarographie,f,2056
13837,publicación,f,2056
13838,revascularisation,f,2056
13839,planeur,m,2055
13840,tritium,m,2055
13841,homologation,f,2054
13842,rediffusion,f,2054
13843,spéléologie,f,2054
13844,trouvai,f,2054
13845,plagiaire,m,2053
13846,prosternation,f,2053
13847,derviche,m,2052
13848,input,m,2052
13849,réa,f,2052
13850,trompeur,m,2052
13851,typhoïde,f,2052
13852,télédistribution,f,2052
13853,visión,f,2052
13854,madrasa,f,2051
13855,makhzen,m,2051
13856,mets,f,2051
13857,pl,f,2051
13858,problématique,m,2051
13859,realite,f,2051
13860,saturnisme,m,2051
13861,fis,f,2050
13862,galion,m,2050
13863,subalterne,m,2050
13864,hypertexte,m,2049
13865,mastodonte,m,2049
13866,scalp,m,2049
13867,set,m,2048
13868,basson,m,2047
13869,duree,f,2046
13870,couverte,f,2045
13871,dict,m,2045
13872,régale,f,2045
13873,bielle,f,2044
13874,isotope,m,2044
13875,parthénogenèse,f,2044
13876,saisi,m,2044
13877,vedettariat,m,2044
13878,répartiteur,m,2043
13879,sousestimation,f,2043
13880,accréditation,f,2042
13881,conventionnalité,f,2042
13882,bobinage,m,2041
13883,lettrine,f,2039
13884,savate,f,2039
13885,sectionnement,m,2039
13886,trotskisme,m,2039
13887,violoncelliste,m,2039
13888,volatile,m,2039
13889,courtepointe,f,2038
13890,moujik,m,2038
13891,saurons,m,2037
13892,vacuole,f,2037
13893,éradication,f,2037
13894,gallois,m,2036
13895,ioi,f,2036
13896,bonbonne,f,2035
13897,lévirat,m,2035
13898,assolement,m,2034
13899,seance,f,2034
13900,soc,f,2034
13901,camphre,m,2033
13902,macaque,m,2032
13903,psychodynamique,f,2032
13904,signale,f,2032
13905,cilice,m,2031
13906,probabilisme,m,2031
13907,remplaçant,f,2031
13908,colonnette,f,2030
13909,dictadura,f,2029
13910,inimitié,f,2029
13911,muletier,m,2029
13912,renvoie,f,2029
13913,sacrée,f,2028
13914,antique,f,2027
13915,canonnier,m,2027
13916,citoyenne,f,2027
13917,jihâd,m,2027
13918,psychométrie,f,2027
13919,red,f,2027
13920,timonier,m,2027
13921,kamikaze,m,2026
13922,magasinier,m,2026
13923,rfa,f,2026
13924,robinsonnade,f,2026
13925,suralimentation,f,2026
13926,bercement,m,2025
13927,cartellisation,f,2025
13928,prestidigitation,f,2025
13929,change,f,2024
13930,galimatias,m,2024
13931,madame,f,2024
13932,pommette,f,2024
13933,rurbanisation,f,2023
13934,calcitonine,f,2022
13935,couchage,m,2022
13936,dentifrice,m,2022
13937,microinformatique,f,2022
13938,sacrifiant,m,2022
13939,ventouse,f,2022
13940,zélé,m,2022
13941,psychiatre,f,2021
13942,quark,m,2021
13943,autodafé,m,2020
13944,multidimensionnalité,f,2020
13945,recentrement,m,2020
13946,atavisme,m,2019
13947,talc,m,2019
13948,vitriol,m,2019
13949,fonctionnaire,f,2018
13950,clinamen,m,2017
13951,frigidarium,m,2017
13952,étranglement,m,2017
13953,dominium,m,2016
13954,party,m,2016
13955,cc,m,2015
13956,auxiliaire,f,2013
13957,coépouse,f,2013
13958,divortialité,f,2013
13959,baudet,m,2012
13960,retrouvaille,f,2012
13961,séquentialité,f,2011
13962,tonnellerie,f,2011
13963,entrada,f,2010
13964,flottation,f,2010
13965,anesthésique,m,2009
13966,conventionnement,m,2009
13967,recherchedéveloppement,f,2009
13968,coordinatrice,f,2008
13969,floculation,f,2008
13970,agoniste,m,2007
13971,cavea,f,2007
13972,couvée,f,2007
13973,fez,m,2007
13974,grandissement,m,2007
13975,joker,m,2007
13976,modemité,f,2007
13977,coulis,m,2006
13978,lymphocyte,m,2006
13979,oisiveté,f,2006
13980,équerre,f,2006
13981,cour,m,2005
13982,magnétite,f,2005
13983,interjection,f,2004
13984,quinquagénaire,m,2004
13985,resultat,m,2004
13986,fln,m,2003
13987,mailing,m,2003
13988,signora,f,2003
13989,torsade,f,2003
13990,baratte,f,2002
13991,croisillon,m,2002
13992,délégant,m,2002
13993,granularité,f,2002
13994,paletot,m,2002
13995,guette,f,2001
13996,karaté,m,2001
13997,treizième,m,2001
13998,frittage,m,2000
13999,fédérateur,m,2000
14000,mâle,f,2000
14001,dédramatisation,f,1999
14002,tractation,f,1999
14003,négativisme,m,1998
14004,milan,m,1997
14005,artilleur,m,1996
14006,circonstanciel,m,1995
14007,dégraissage,m,1995
14008,méthionine,f,1995
14009,sempiternelle,f,1995
14010,bide,m,1994
14011,inexécution,f,1994
14012,internaute,m,1994
14013,kérygme,m,1994
14014,missiologie,f,1994
14015,bourrée,f,1993
14016,aplicación,f,1992
14017,spéculatif,m,1992
14018,bouderie,f,1991
14019,fructose,m,1991
14020,posa,f,1991
14021,pérdida,f,1991
14022,reproduit,f,1991
14023,pudibonderie,f,1990
14024,ésotérisme,m,1990
14025,belge,f,1989
14026,exemplum,m,1988
14027,gout,m,1988
14028,haras,m,1988
14029,copte,m,1987
14030,cyanure,m,1987
14031,fascine,m,1987
14032,récolement,m,1987
14033,régurgitation,f,1987
14034,couvreur,m,1986
14035,maladroit,m,1986
14036,microcirculation,f,1986
14037,chartrier,m,1985
14038,huche,f,1985
14039,sucrier,m,1985
14040,autocrate,m,1983
14041,inexactitude,f,1983
14042,intellectualisme,m,1983
14043,mitage,m,1983
14044,thermorégulation,f,1983
14045,changeur,m,1982
14046,iniquité,f,1982
14047,interstice,m,1982
14048,macrofaune,f,1982
14049,multidisciplinarité,f,1982
14050,poëte,m,1982
14051,radiophonie,f,1982
14052,substantivation,f,1982
14053,surexposition,f,1982
14054,pharmacocinétique,f,1981
14055,préconstruit,m,1981
14056,cymbale,f,1980
14057,désintrication,f,1980
14058,eugénisme,m,1979
14059,lot,f,1979
14060,ravinement,m,1979
14061,remplaçante,f,1979
14062,cosmonaute,m,1978
14063,lordose,f,1978
14064,mémo,m,1978
14065,società,f,1978
14066,temperature,f,1978
14067,coentreprise,f,1977
14068,dessalement,m,1977
14069,kinase,f,1977
14070,mod,m,1977
14071,molasse,f,1977
14072,molybdène,m,1977
14073,opiniâtreté,f,1977
14074,saurai,m,1977
14075,vestale,f,1977
14076,césium,m,1976
14077,gaucher,m,1976
14078,mésintelligence,f,1976
14079,patella,f,1976
14080,prends,f,1976
14081,discursif,m,1975
14082,tabulation,f,1975
14083,thorium,m,1975
14084,aperception,f,1974
14085,dock,m,1974
14086,duvaliérisme,m,1974
14087,lista,f,1974
14088,belligérant,m,1973
14089,démo,f,1972
14090,germanophobie,f,1972
14091,tamoul,m,1972
14092,framboise,f,1971
14093,gréviste,m,1971
14094,médiologie,f,1971
14095,consultante,f,1970
14096,diverticule,m,1970
14097,etude,f,1970
14098,gloria,f,1970
14099,infidèle,m,1970
14100,lunch,m,1970
14101,photodiode,f,1970
14102,ballerine,f,1969
14103,islamisation,f,1969
14104,colibri,m,1968
14105,créatininémie,f,1968
14106,désintoxication,f,1968
14107,foulage,m,1968
14108,fibula,f,1967
14109,fricative,f,1967
14110,posé,m,1967
14111,proclame,m,1967
14112,sécateur,m,1967
14113,conditionnante,f,1966
14114,monde,f,1966
14115,reclus,m,1966
14116,autocensure,f,1964
14117,campagnard,m,1964
14118,échevin,m,1964
14119,cil,m,1963
14120,bohémienne,f,1962
14121,cataplasme,m,1962
14122,cosmétique,f,1961
14123,joye,f,1961
14124,poker,m,1961
14125,calumet,m,1960
14126,transferrine,f,1960
14127,connaissais,m,1959
14128,musica,f,1959
14129,nordouest,m,1959
14130,protéolyse,f,1959
14131,conciliabule,m,1958
14132,esthétisation,f,1958
14133,fui,f,1958
14134,licitation,f,1958
14135,stalle,f,1958
14136,argot,m,1957
14137,castrat,m,1957
14138,citadine,f,1957
14139,disparate,f,1957
14140,hijab,m,1957
14141,miniaturiste,m,1957
14142,carme,m,1956
14143,létalité,f,1956
14144,œillet,m,1956
14145,chalutage,m,1955
14146,convalescent,m,1955
14147,expatrié,m,1955
14148,aquifère,m,1954
14149,kapo,m,1954
14150,phosphorescence,f,1954
14151,banni,m,1953
14152,conçois,f,1953
14153,excentrique,m,1953
14154,free,m,1953
14155,frontal,m,1953
14156,componction,f,1952
14157,conteste,f,1952
14158,endurance,f,1952
14159,inauguration,f,1952
14160,amabilité,f,1951
14161,quant,m,1951
14162,badaud,m,1950
14163,céleri,m,1950
14164,streptomycine,f,1950
14165,brusque,f,1949
14166,mélanome,m,1949
14167,rétrovirus,m,1949
14168,imago,f,1948
14169,libraire,f,1948
14170,maraîcher,m,1948
14171,charbonnage,m,1947
14172,jute,m,1947
14173,maîtrise,m,1947
14174,narcotrafic,m,1947
14175,postcolonie,f,1947
14176,poupon,m,1947
14177,causation,f,1946
14178,clash,m,1946
14179,pallium,m,1946
14180,requiem,m,1946
14181,sofres,f,1946
14182,voltige,f,1946
14183,remuement,m,1945
14184,assujetti,m,1944
14185,bédouin,m,1944
14186,fourré,m,1944
14187,jonquille,f,1944
14188,vantail,m,1944
14189,bivalence,f,1943
14190,verità,f,1943
14191,caldarium,m,1941
14192,flocon,m,1941
14193,gyrus,m,1941
14194,clinquant,m,1940
14195,conceptuel,m,1940
14196,fais,f,1940
14197,fonctionnariat,m,1940
14198,guignol,m,1940
14199,incomplétude,f,1940
14200,sauve,f,1940
14201,papaye,f,1939
14202,piquette,f,1939
14203,subtile,f,1939
14204,abattage,m,1938
14205,gouge,f,1938
14206,indéfini,m,1938
14207,minot,m,1938
14208,réductibilité,f,1938
14209,réthorique,f,1938
14210,modo,m,1937
14211,suiveur,m,1937
14212,grivoiserie,f,1936
14213,mesa,f,1936
14214,prolonge,f,1936
14215,sandjak,m,1936
14216,subsistence,f,1936
14217,hit,m,1935
14218,job,f,1935
14219,sinologue,m,1935
14220,cyberculture,f,1934
14221,autour,m,1933
14222,charpie,f,1933
14223,chevron,m,1933
14224,excitant,m,1933
14225,liard,m,1932
14226,déraciné,m,1931
14227,précédence,f,1931
14228,bercail,m,1930
14229,bénignité,f,1930
14230,mendiante,f,1930
14231,motocycliste,m,1930
14232,naphtaline,f,1930
14233,santeria,f,1930
14234,vasopressine,f,1930
14235,métrage,m,1929
14236,cannibale,m,1928
14237,encensoir,m,1928
14238,étonnant,m,1928
14239,désindexation,f,1927
14240,fascisation,f,1927
14241,promettant,m,1927
14242,anthropomorphisme,m,1926
14243,calviniste,m,1926
14244,engobe,m,1926
14245,maestria,f,1926
14246,ouate,f,1926
14247,surinterprétation,f,1925
14248,touriste,f,1925
14249,combat,f,1924
14250,douairière,f,1924
14251,détaxation,f,1924
14252,boche,m,1923
14253,gemme,f,1923
14254,prédelle,f,1923
14255,stridence,f,1923
14256,tome,f,1923
14257,métèque,m,1922
14258,sémiologue,m,1922
14259,sérialisation,f,1922
14260,antidépresseur,m,1921
14261,interdisciplinarité,f,1921
14262,thalidomide,f,1921
14263,glaçure,f,1920
14264,législative,f,1920
14265,actitud,f,1919
14266,chenil,m,1919
14267,elaboración,f,1919
14268,patrouilleur,m,1919
14269,nomos,m,1918
14270,babillage,m,1917
14271,glycérine,f,1917
14272,ksar,m,1917
14273,di,m,1916
14274,ethnicité,f,1916
14275,peluche,f,1916
14276,anévrisme,m,1915
14277,fauvette,f,1915
14278,info,f,1915
14279,intégrale,f,1915
14280,relie,f,1915
14281,suscription,f,1915
14282,cristallerie,f,1914
14283,déport,m,1914
14284,goutte,m,1914
14285,biologisme,m,1913
14286,fictionnalisation,f,1913
14287,barillet,m,1912
14288,malais,m,1912
14289,prière,m,1912
14290,ressuscité,m,1912
14291,réanalyse,f,1912
14292,gladiateur,m,1911
14293,transgenèse,f,1911
14294,crématoire,m,1910
14295,maladrerie,f,1910
14296,bavette,f,1909
14297,proceso,m,1909
14298,steamer,m,1909
14299,mercenariat,m,1908
14300,molosse,m,1908
14301,pensé,m,1908
14302,déstockage,m,1907
14303,huerta,f,1907
14304,pote,m,1907
14305,réserver,f,1907
14306,rouelle,f,1906
14307,souvenance,f,1906
14308,zombie,m,1906
14309,baiser,f,1905
14310,désire,f,1905
14311,lapine,f,1905
14312,gériatrie,f,1904
14313,paléo,f,1904
14314,ressortissante,f,1904
14315,écharde,f,1904
14316,cabas,m,1903
14317,chapellenie,f,1903
14318,déterminé,m,1903
14319,hamster,m,1903
14320,nylon,m,1903
14321,tôlerie,f,1903
14322,gave,m,1902
14323,moucheron,m,1902
14324,pressage,m,1902
14325,repousse,m,1902
14326,figurativité,f,1901
14327,magister,m,1901
14328,sort,f,1901
14329,belligérance,f,1899
14330,codéine,f,1899
14331,coco,m,1898
14332,communalisation,f,1898
14333,défoliation,f,1898
14334,bricole,f,1896
14335,chicotte,f,1896
14336,microsociologie,f,1895
14337,salaison,f,1895
14338,matrilinéarité,f,1894
14339,dirección,f,1893
14340,nexus,m,1893
14341,renvoie,m,1893
14342,uomo,m,1893
14343,canadienne,f,1892
14344,encerclement,m,1892
14345,fouriérisme,m,1892
14346,villageoise,f,1892
14347,arthrodèse,f,1891
14348,strangulation,f,1891
14349,volémie,f,1891
14350,fibrinolyse,f,1890
14351,genêt,m,1890
14352,interprète,f,1890
14353,prospecteur,m,1890
14354,bourde,f,1889
14355,parodonte,m,1889
14356,professeur,f,1889
14357,chora,f,1888
14358,drogman,m,1888
14359,gitan,m,1888
14360,calligraphe,m,1887
14361,challenger,m,1886
14362,enlisement,m,1886
14363,phratrie,f,1886
14364,penny,m,1885
14365,zona,m,1885
14366,agacement,m,1884
14367,reduction,f,1884
14368,utopiste,m,1884
14369,descripción,f,1883
14370,linguiste,f,1883
14371,point,f,1883
14372,recentralisation,f,1883
14373,ru,m,1883
14374,sottie,f,1883
14375,vidéocassette,f,1883
14376,zigzag,m,1883
14377,calandre,f,1882
14378,trumeau,m,1882
14379,ulcération,f,1882
14380,bizutage,m,1881
14381,macabre,m,1881
14382,torpillage,m,1881
14383,trépanation,f,1881
14384,vasistas,m,1881
14385,cycloïde,f,1880
14386,fouine,f,1880
14387,égoïste,m,1880
14388,chronométrage,m,1879
14389,fainéant,m,1879
14390,honnête,f,1879
14391,moral,f,1879
14392,rabaissement,m,1879
14393,transmettre,f,1879
14394,hôtelier,m,1878
14395,métabolisation,f,1878
14396,palingénésie,f,1878
14397,perceuse,f,1878
14398,ternaire,m,1878
14399,vertical,m,1878
14400,accommodation,f,1877
14401,anonyme,m,1877
14402,construc,f,1877
14403,fichage,m,1877
14404,trouvère,m,1877
14405,bean,m,1876
14406,bibliobus,m,1876
14407,debut,m,1876
14408,fama,f,1876
14409,inachèvement,m,1875
14410,matou,m,1875
14411,éther,m,1875
14412,envoûtement,m,1874
14413,judéophobie,f,1873
14414,omniprésence,f,1873
14415,rusé,m,1872
14416,xylophone,m,1872
14417,galetas,m,1871
14418,cimaise,f,1870
14419,extravagance,f,1870
14420,portefaix,m,1870
14421,recontextualisation,f,1870
14422,stance,f,1870
14423,dégraissant,m,1869
14424,narración,f,1869
14425,pax,f,1869
14426,terrein,m,1869
14427,bonimenteur,m,1868
14428,plastification,f,1868
14429,réescompte,m,1868
14430,oppidum,m,1867
14431,reptation,f,1867
14432,tragédienne,f,1867
14433,adaptateur,m,1866
14434,costumbre,f,1866
14435,mie,m,1866
14436,miraculé,m,1866
14437,tulle,m,1866
14438,abstinence,f,1865
14439,lemmatisation,f,1865
14440,vêlage,m,1865
14441,esclandre,m,1864
14442,polichinelle,m,1864
14443,es,m,1863
14444,minette,f,1863
14445,modulateur,m,1863
14446,pace,f,1863
14447,providentialisme,m,1863
14448,emportement,m,1862
14449,trachome,m,1862
14450,didacticien,m,1861
14451,désexualisation,f,1861
14452,graphique,f,1861
14453,rda,f,1861
14454,codéveloppement,m,1860
14455,corrompu,m,1860
14456,mène,m,1860
14457,échauffourée,f,1860
14458,coopérateur,m,1859
14459,cément,m,1859
14460,refiguration,f,1859
14461,syndiqué,m,1859
14462,véraison,f,1859
14463,altruisme,m,1858
14464,distribución,f,1858
14465,hobby,m,1858
14466,main,m,1858
14467,pas,f,1858
14468,débourrement,m,1857
14469,hachette,f,1857
14470,humanidad,f,1857
14471,lamento,m,1857
14472,psychocritique,f,1857
14473,comunicación,f,1856
14474,portemanteau,m,1856
14475,bougeoir,m,1855
14476,phlogistique,m,1855
14477,bitumage,m,1854
14478,glutamine,f,1854
14479,pisse,f,1854
14480,cura,f,1853
14481,futurologie,f,1853
14482,rave,f,1853
14483,atoll,m,1852
14484,cabildo,m,1852
14485,phonie,f,1852
14486,pugilat,m,1852
14487,dolomite,f,1851
14488,proprie,m,1851
14489,sociographie,f,1851
14490,insensé,m,1850
14491,phlébite,f,1850
14492,tua,m,1850
14493,commende,f,1849
14494,interactivité,f,1849
14495,notte,f,1849
14496,plantain,m,1849
14497,bordé,m,1848
14498,rhizosphère,f,1848
14499,société,m,1848
14500,tillac,m,1848
14501,vicissitude,f,1848
14502,déformée,f,1847
14503,mécano,m,1847
14504,radiocarbone,m,1847
14505,déclinatoire,m,1846
14506,hub,m,1846
14507,orteil,m,1846
14508,stile,m,1846
14509,aimantation,f,1845
14510,calligramme,m,1845
14511,contrefacteur,m,1845
14512,última,f,1845
14513,trypsine,f,1844
14514,diabolique,m,1843
14515,disharmonie,f,1843
14516,patène,f,1843
14517,bacchanale,f,1842
14518,gradualisme,m,1842
14519,ménestrel,m,1842
14520,recit,m,1842
14521,annuité,f,1841
14522,cou,f,1841
14523,déviant,m,1841
14524,sharia,f,1841
14525,gentiane,f,1840
14526,vortex,m,1840
14527,autora,f,1839
14528,aérosol,m,1839
14529,bougeotte,f,1838
14530,monitoire,m,1838
14531,organiste,m,1838
14532,bureaucratisme,m,1837
14533,désétatisation,f,1837
14534,hypoglycémie,f,1837
14535,mandarinat,m,1837
14536,poblaciôn,f,1837
14537,reunion,f,1837
14538,inquisiteur,m,1836
14539,kikongo,m,1836
14540,programmateur,m,1836
14541,binaire,m,1835
14542,fleuriste,f,1835
14543,macula,f,1835
14544,porcelet,m,1835
14545,péridurale,f,1835
14546,voyais,m,1835
14547,balafre,f,1834
14548,rappelons,m,1834
14549,contient,m,1833
14550,gélose,f,1833
14551,kangourou,m,1833
14552,loto,m,1833
14553,problématicité,f,1833
14554,cantidad,f,1832
14555,gaulois,m,1832
14556,jacinthe,f,1832
14557,quechua,m,1832
14558,felouque,f,1831
14559,minutage,m,1831
14560,briefing,m,1830
14561,renfermé,m,1830
14562,martre,f,1829
14563,pistil,m,1829
14564,apparent,m,1828
14565,grimpeur,m,1828
14566,cessibilité,f,1827
14567,céruse,f,1827
14568,saindoux,m,1827
14569,centreville,m,1826
14570,dysphorie,f,1826
14571,situa,f,1826
14572,caquet,m,1825
14573,consulte,f,1825
14574,maximalisation,f,1825
14575,réticulation,f,1825
14576,zygote,m,1825
14577,bistro,m,1823
14578,digitalisation,f,1823
14579,gestión,f,1823
14580,justaucorps,m,1823
14581,spectacularisation,f,1823
14582,brahman,m,1822
14583,coups,m,1822
14584,discriminant,m,1822
14585,lidocaïne,f,1822
14586,pourpre,m,1822
14587,photo,m,1821
14588,insémination,f,1820
14589,mémorialiste,f,1820
14590,oculus,m,1820
14591,statuaire,m,1820
